i,LOGID,SYSTEM_MACHINE_NAME,USER_MACHINE_NAME,PROJECT_ID,PROJECT_REVISION,BOARD_NAME,BOARD_WIDTH,BOARD_HEIGHT,PROGRAM_ID,PROGRAM_REVISION,PROGRAM_NAME,BOARD_SIDE,INSPECTION_PROCESS_TYPE,MACHINE_TYPE,PG_COMMENT,INSPECTION_PROGRAM_UPDATE,INSPECTION_ID,BOARD_ID,LOT,INSPECTION_END_TIME,CONFIRM_DATE,INSPECTION_RESULT_CODE,INSPECTION_RESULT_NAME,CONFIRM_RESULT_CODE,CONFIRM_RESULT_NAME,USER_CONFIRM_FLAG,INSPECTION_USER_NAME,CONFIRM_USER_ID,CONFIRM_USER_NAME,NG_POINT_COUNT,COMPONENT_COUNT,LAST_RESULT,LOG_ERROR_FLAG,LOG_FIN_FLAG,CREARTE_DATETIME,UPDATE_DATETIME,h.Start,h.End,h.Lean,h.ProgramName,h.Number,h.CompoCnt,m.Start,m.End,m.Lane,m.ProgramName,m.Number,p.Start,p.End,p.ProgramName,p.Number,SqueegeeOpValue,SqueIdentBefore,SqueIdentAfter,SqueegeeOpValueX,SqueegeeOpValueY,SqueegeeOpValueTheta,SqueegeeOpValueY.1,CycleTime,PrintPressureMin,PrintPressureMax,Temperature,Humidity,reflow.time,heater1_up_SetV,heater1_down_SetV,heater2_up_SetV,heater2_down_SetV,heater3_up_SetV,heater3_down_SetV,heater4_up_SetV,heater4_down_SetV,heater5_up_SetV,heater5_down_SetV,heater6_up_SetV,heater6_down_SetV,heater7_up_SetV,heater7_down_SetV,heater8_up_SetV,heater8_down_SetV,cool_temp1.up.SetV,conbereSpeed.SetV,O2density.SP.SetV,combere_width_fix_SetV,deflection_width_fix_SetV,conberewidthSP_setV,deflection_widthSP_SetV,heater1_up_MeasureV,heater1_down_MeasureV,heater2_up_MeasureV,heater2_down_MeasureV,heater3_up_MeasureV,heater3_down_MeasureV,heater4_up_MeasureV,heater4_down_MeasureV,heater5_up_MeasureV,heater5_down_MeasureV,heater6_up_MeasureV,heater6_down_MeasureV,heater7_up_MeasureV,heater7_down_MeasureV,heater8_up_MeasureV,heater8_down_MeasureV,cool_temp1.up.MeasureV,conbereSpeed.MeasureV,O2density.PV.MeasureV,inBoardCNT,ProductionBoardCNT,combere_width_MeasureV,deflection_width_MeasureV,integratedFlow,heater1_up_MV,heater1_down_MV,heater2_up_MV,heater2_down_MV,heater3_up_MV,heater3_down_MV,heater4_up_MV,heater4_down_MV,heater5_up_MV,heater5_down_MV,heater6_up_MV,heater6_down_MV,heater7_up_MV,heater7_down_MV,heater8_up_MV,heater8_down_MV,blower1_up_SetV,blower1_down_SetV,blower2_up_SetV,blower2_down_SetV,blower3_up_SetV,blower3_down_SetV,blower4_up_SetV,blower4_down_SetV,blower5_up_SetV,blower5_down_SetV,blower6_up_SetV,blower6_down_SetV,blower7_up_SetV,blower7_down_SetV,blower8_up_SetV,blower8_down_SetV,blowerC1_up_SetV,h.prg.ProgramName,h.prg.time,h.prg.BoardSizeSetupValue.W.,h.prg.BoardSizeSetupValue.L.,h.prg.BoardSizeSetupValue.t.,h.prg.PojiMarkValue1.X.,h.prg.PojiMarkValue1.Y.,h.prg.PojiMarkValue2.X.,h.prg.PojiMarkValue2.Y.,h...,p.prg.ProgramName,p.prg.time,p.prgPressSetValue.F.,p.prgPressSetValue.R.,p.prgSkgSpdsetvalue.F.,p.prgSkgSpdsetvalue.R.,p.prgSkgStroke.Start.setvalue,SkgStroke.End.setvalue,p.prg.boardvalue.W.,p.prg.boardvalue.L.,p.prg.boardvalue.t.,p.prgPojiMarkValue1.X.,p.prgPojiMarkValue1.Y.,p.prgPojiMarkValue2.X.,p.prgPojiMarkValue2.Y.,p.prgMaskPojiMaskValue1.X.,p.prgMaskPojiMaskValue1.Y.,p.prgMaskPojiMaskValue2.X.,p.prgMaskPojiMaskValue2.Y.,p.prgCleanMethodofMetalMask,p.prg...,P.PRG.23,P.PRG.24,P.PRG.25,P.PRG.26,P.PRG.27,M_E_5806,M_E_5100,M_E_ae04,M_E_3095,M_E_aa28,M_E_3067,m.prg.ProgramName,m.prg.time,m.prg.BoardSizeSetupValue.W.,m.prg.BoardSizeSetupValue.L.,m.prg.BoardSizeSetupValue.t.,m.prg.PojiMarkValue1.X.,m.prg.PojiMarkValue1.Y.,m.prg.PojiMarkValue2.X.,m.prg.PojiMarkValue2.Y.,m.prg...,f.p.work,f.hp.wait,f.h.work,f.mh.wait,f.m.work,f.t.surface,H_Enew_14,H_Enew_5,H_Enew_3,H_Enew_4,H_Enew_9,H_Enew_10,H_Enew_6,H_Enew_0,H_Enew_1,H_Enew_12,H_Enew_8,H_Enew_11
1,54287,VT-S730-0064,VT-S730-0064,48,67,9447132-4_1,239400,118000,1,67,1278823,0,2,3,NA,2.02E+16,143070,1010000000000.00 ,1007974805,2.02E+16,2.02E+16,131,部品哙い,0,正常,0,None,8,v-CA-07,10,678,10,0,1,31:20.4,08:37.5,2015/9/1 0:15,2015/9/1 0:22,0,1278823-6-1_1,6,656,NA,NA,NA,NA,NA,2015/9/1 0:08,2015/9/1 0:08,9447132-4-1,11,218.471,0,1,1.817,-0.988,-0.948,96.98,19.219,6.954,7.012,29.566,47.697,2015/9/1 0:08,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,118,60,140,140,160,160,179.9,180,180,180,180,180.1,200,200,240.1,239.7,260,260.1,59.7,0.9,46,7,50,118,2,130,176,63,71,109,147,228,137,141,112,106,57,82,282,301,395,446,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,1278823-6-1_1,2015/9/1 0:08,239.4,118,1.6,2.2,102.3,219.9,11.8,0,9447132-4-1,2015/9/1 0:00,7,7,50,50,90,10,118,239.4,1.7,9.528,114.724,227.825,3.497,9.528,114.724,227.825,3.497,6,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,470,421,NA,NA,NA,0,4,0,0,10,10,4,4,0,0,0,0
1,54288,VT-S730-0064,VT-S730-0064,48,67,9447132-4_1,239400,118000,1,67,1278823,0,2,3,NA,2.02E+16,143071,1010000000000.00 ,1007974805,2.02E+16,2.02E+16,142,部品位置ずれ,0,正常,0,None,8,v-CA-07,4,678,10,0,1,31:24.2,08:37.5,2015/9/1 0:16,2015/9/1 0:23,1,1278823-6-1_1,6,656,NA,NA,NA,NA,NA,2015/9/1 0:08,2015/9/1 0:08,9447132-4-1,12,218.472,1,0,1.939,-2.029,-2.136,96.98,19.281,6.988,7.013,29.596,47.735,2015/9/1 0:08,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,118,60,140,140,160,160,179.9,180,180,180,180,180.1,200,200,240.1,239.7,260,260.1,59.7,0.9,46,7,50,118,2,130,176,63,71,109,147,228,137,141,112,106,57,82,282,301,395,446,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,1278823-6-1_1,2015/9/1 0:08,239.4,118,1.6,2.2,102.3,219.9,11.8,0,9447132-4-1,2015/9/1 0:00,7,7,50,50,90,10,118,239.4,1.7,9.528,114.724,227.825,3.497,9.528,114.724,227.825,3.497,6,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,482,413,NA,NA,NA,0,4,0,0,10,8,4,4,0,0,0,0
1,54289,VT-S730-0064,VT-S730-0064,48,67,9447132-4_1,239400,118000,1,67,1278823,0,2,3,NA,2.02E+16,143072,1010000000000.00 ,1007974805,2.02E+16,2.02E+16,131,部品哙い,0,正常,0,None,8,v-CA-07,9,678,10,0,1,31:27.3,08:37.5,2015/9/1 0:17,2015/9/1 0:25,0,1278823-6-1_1,7,656,NA,NA,NA,NA,NA,2015/9/1 0:09,2015/9/1 0:09,9447132-4-1,13,218.471,0,1,1.81,-1.001,-0.976,96.98,19.313,6.926,7.012,29.657,47.811,2015/9/1 0:10,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,118,60,140.1,140,160,160,180,179.9,180,180,180,179.9,200,200,240,239.8,260,260.1,59.6,0.9,52,7,53,118,2,122,138,116,113,127,191,105,52,124,149,259,90,96,314,291,336,416,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,1278823-6-1_1,2015/9/1 0:08,239.4,118,1.6,2.2,102.3,219.9,11.8,0,9447132-4-1,2015/9/1 0:00,7,7,50,50,90,10,118,239.4,1.7,9.528,114.724,227.825,3.497,9.528,114.724,227.825,3.497,6,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,523,430,NA,NA,NA,0,4,0,0,14,12,4,4,0,0,0,0
1,54290,VT-S730-0064,VT-S730-0064,48,67,9447132-4_1,239400,118000,1,67,1278823,0,2,3,NA,2.02E+16,143073,1010000000000.00 ,1007974805,2.02E+16,2.02E+16,131,部品哙い,0,正常,0,None,8,v-CA-07,10,678,10,0,1,31:30.7,08:37.5,2015/9/1 0:19,2015/9/1 0:25,1,1278823-6-1_1,7,656,NA,NA,NA,NA,NA,2015/9/1 0:09,2015/9/1 0:09,9447132-4-1,14,218.472,1,0,1.86,-1.942,-2.023,96.98,19.25,6.886,6.962,29.657,47.888,2015/9/1 0:10,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,118,60,140.1,140,160,160,180,179.9,180,180,180,179.9,200,200,240,239.8,260,260.1,59.6,0.9,52,7,53,118,2,122,138,116,113,127,191,105,52,124,149,259,90,96,314,291,336,416,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,1278823-6-1_1,2015/9/1 0:08,239.4,118,1.6,2.2,102.3,219.9,11.8,0,9447132-4-1,2015/9/1 0:00,7,7,50,50,90,10,118,239.4,1.7,9.528,114.724,227.825,3.497,9.528,114.724,227.825,3.497,6,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,598,383,NA,NA,NA,0,4,0,0,18,20,4,4,0,0,0,0
1,54291,VT-S730-0064,VT-S730-0064,48,67,9447132-4_1,239400,118000,1,67,1278823,0,2,3,NA,2.02E+16,143074,1010000000000.00 ,1007974805,2.02E+16,2.02E+16,131,部品哙い,0,正常,0,None,8,v-CA-07,11,678,10,0,1,31:34.4,08:37.5,2015/9/1 0:20,2015/9/1 0:27,0,1278823-6-1_1,8,656,NA,NA,NA,NA,NA,2015/9/1 0:09,2015/9/1 0:09,9447132-4-1,15,218.471,0,1,1.738,-1.017,-0.912,96.98,25.172,6.926,7.012,29.566,47.811,2015/9/1 0:10,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,118,60,140.1,140,160,160,180,179.9,180,180,180,179.9,200,200,240,239.8,260,260.1,59.6,0.9,52,7,53,118,2,122,138,116,113,127,191,105,52,124,149,259,90,96,314,291,336,416,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,1278823-6-1_1,2015/9/1 0:08,239.4,118,1.6,2.2,102.3,219.9,11.8,0,9447132-4-1,2015/9/1 0:00,7,7,50,50,90,10,118,239.4,1.7,9.528,114.724,227.825,3.497,9.528,114.724,227.825,3.497,6,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,647,413,NA,NA,NA,0,2,0,0,22,22,2,2,0,0,0,0
1,54292,VT-S730-0064,VT-S730-0064,48,67,9447132-4_1,239400,118000,1,67,1278823,0,2,3,NA,2.02E+16,143075,1010000000000.00 ,1007974805,2.02E+16,2.02E+16,131,部品哙い,0,正常,0,None,8,v-CA-07,6,678,10,0,1,31:37.9,08:37.5,2015/9/1 0:21,2015/9/1 0:29,1,1278823-6-1_1,8,656,NA,NA,NA,NA,NA,2015/9/1 0:10,2015/9/1 0:10,9447132-4-1,16,218.472,1,0,1.719,-2.092,-2.12,96.98,19.297,6.886,6.988,29.596,48.041,2015/9/1 0:10,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,118,60,140,140,159.9,160,180,179.9,180,180,180,179.9,200,200,240.1,239.7,260,260.1,59.5,0.9,51,7,53,118,2,122,154,127,128,132,148,251,113,110,98,146,65,69,290,324,365,414,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,1278823-6-1_1,2015/9/1 0:08,239.4,118,1.6,2.2,102.3,219.9,11.8,0,9447132-4-1,2015/9/1 0:00,7,7,50,50,90,10,118,239.4,1.7,9.528,114.724,227.825,3.497,9.528,114.724,227.825,3.497,6,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,671,485,NA,NA,NA,0,2,0,0,26,28,2,2,0,0,0,0
1,54293,VT-S730-0064,VT-S730-0064,48,67,9447132-4_1,239400,118000,1,67,1278823,0,2,3,NA,2.02E+16,143076,1010000000000.00 ,1007974805,2.02E+16,2.02E+16,141,部品位置ずれ,0,正常,0,None,8,v-CA-07,6,678,10,0,1,31:41.3,08:37.5,2015/9/1 0:23,2015/9/1 0:29,0,1278823-6-1_1,9,656,NA,NA,NA,NA,NA,2015/9/1 0:10,2015/9/1 0:10,9447132-4-1,17,218.471,0,1,1.596,-0.999,-0.866,96.98,111.156,6.926,7.012,29.657,48.231,2015/9/1 0:10,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,118,60,140,140,159.9,160,180,179.9,180,180,180,179.9,200,200,240.1,239.7,260,260.1,59.5,0.9,51,7,53,118,2,122,154,127,128,132,148,251,113,110,98,146,65,69,290,324,365,414,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,1278823-6-1_1,2015/9/1 0:08,239.4,118,1.6,2.2,102.3,219.9,11.8,0,9447132-4-1,2015/9/1 0:00,7,7,50,50,90,10,118,239.4,1.7,9.528,114.724,227.825,3.497,9.528,114.724,227.825,3.497,6,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,747,409,NA,NA,NA,0,2,0,0,26,28,2,2,0,0,0,0
1,54294,VT-S730-0064,VT-S730-0064,48,67,9447132-4_1,239400,118000,1,67,1278823,0,2,3,NA,2.02E+16,143077,1010000000000.00 ,1007974805,2.02E+16,2.02E+16,131,部品哙い,0,正常,0,None,8,v-CA-07,6,678,10,0,1,31:44.3,08:37.5,2015/9/1 0:23,2015/9/1 0:31,1,1278823-6-1_1,9,656,NA,NA,NA,NA,NA,2015/9/1 0:12,2015/9/1 0:12,9447132-4-1,18,218.473,1,0,1.878,-2.061,-2.105,96.98,19.218,6.937,6.988,29.627,48.117,2015/9/1 0:12,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,118,60,140.2,140.1,160,160,180,180,180,180,180.1,180,200,200,240,240.6,260,260,59.6,0.91,4419,5,55,118,2,114,127,117,117,102,207,221,133,139,118,126,27,63,271,157,378,424,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,1278823-6-1_1,2015/9/1 0:08,239.4,118,1.6,2.2,102.3,219.9,11.8,0,9447132-4-1,2015/9/1 0:00,7,7,50,50,90,10,118,239.4,1.7,9.528,114.724,227.825,3.497,9.528,114.724,227.825,3.497,6,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,662,436,NA,NA,NA,0,0,0,0,26,28,0,0,0,0,0,0
1,54340,VT-S730-0064,VT-S730-0064,48,67,9447132-4_1,239400,118000,1,67,1278823,0,2,3,NA,2.02E+16,143078,1010000000000.00 ,1007974805,2.02E+16,2.02E+16,131,部品哙い,0,正常,0,None,8,v-CA-07,6,678,10,0,1,40:15.6,08:37.6,2015/9/1 0:25,2015/9/1 0:32,0,1278823-6-1_1,10,656,NA,NA,NA,NA,NA,2015/9/1 0:13,2015/9/1 0:13,9447132-4-1,19,218.471,0,1,1.711,-0.94,-0.864,96.98,72.563,6.954,7.012,29.688,48.079,2015/9/1 0:14,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,118,60,140,140,160.1,160,180.1,180.1,180,180,180,180,200,200,240,240,260.1,259.9,59.9,0.89,4054,3,57,118,2,177,119,146,125,108,109,213,94,185,50,235,55,119,288,191,390,385,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,1278823-6-1_1,2015/9/1 0:08,239.4,118,1.6,2.2,102.3,219.9,11.8,0,9447132-4-1,2015/9/1 0:00,7,7,50,50,90,10,118,239.4,1.7,9.528,114.724,227.825,3.497,9.528,114.724,227.825,3.497,6,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,716,423,NA,NA,NA,0,2,0,0,24,28,2,2,0,0,0,0
1,54341,VT-S730-0064,VT-S730-0064,48,67,9447132-4_1,239400,118000,1,67,1278823,0,2,3,NA,2.02E+16,143079,1010000000000.00 ,1007974805,2.02E+16,2.02E+16,142,部品位置ずれ,0,正常,0,None,8,v-CA-07,5,678,10,0,1,40:18.6,08:37.6,2015/9/1 0:25,2015/9/1 0:33,1,1278823-6-1_1,10,656,NA,NA,NA,NA,NA,2015/9/1 0:14,2015/9/1 0:14,9447132-4-1,20,218.472,1,0,1.749,-1.987,-2.05,96.98,52.859,6.937,7.039,29.657,48.002,2015/9/1 0:14,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,118,60,140,140,160.1,160,180.1,180.1,180,180,180,180,200.1,200,240,240.1,260.1,260,59.9,0.91,3953,3,57,118,2,177,96,153,60,112,88,181,113,129,125,89,74,60,254,141,368,425,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,1278823-6-1_1,2015/9/1 0:08,239.4,118,1.6,2.2,102.3,219.9,11.8,0,9447132-4-1,2015/9/1 0:00,7,7,50,50,90,10,118,239.4,1.7,9.528,114.724,227.825,3.497,9.528,114.724,227.825,3.497,6,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,695,432,NA,NA,NA,0,2,0,0,20,26,2,2,0,0,0,0
1,54641,VT-S730-0064,VT-S730-0064,48,67,9447132-4_1,239400,118000,1,67,1278823,0,2,3,NA,2.02E+16,143050,1010000000000.00 ,1007983129,2.02E+16,2.02E+16,131,部品哙い,0,正常,0,None,3,v-CA-02,3,678,10,0,1,08:44.7,08:37.9,2015/9/1 0:27,2015/9/1 0:34,0,1278823-6-1_1,11,656,NA,NA,NA,NA,NA,2015/9/1 0:15,2015/9/1 0:15,9447132-4-1,21,218.471,0,1,1.95,-0.997,-0.92,96.98,39.625,6.954,7.04,29.688,48.079,2015/9/1 0:16,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,118,60,140,140,160.1,160,180,180,180.1,180,180,180,200.1,200.1,240,239.6,260.1,260,59.6,0.9,4515,0,60,118,2,176,129,179,111,125,132,154,52,133,96,3,11,18,287,217,367,483,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,1278823-6-1_1,2015/9/1 0:08,239.4,118,1.6,2.2,102.3,219.9,11.8,0,9447132-4-1,2015/9/1 0:00,7,7,50,50,90,10,118,239.4,1.7,9.528,114.724,227.825,3.497,9.528,114.724,227.825,3.497,6,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,737,422,NA,NA,NA,0,2,0,0,30,38,2,2,0,0,0,0
1,54642,VT-S730-0064,VT-S730-0064,48,67,9447132-4_1,239400,118000,1,67,1278823,0,2,3,NA,2.02E+16,143051,1010000000000.00 ,1007983129,2.02E+16,2.02E+16,131,部品哙い,0,正常,0,None,3,v-CA-02,7,678,10,0,1,08:47.4,08:37.9,2015/9/1 0:29,2015/9/1 0:35,1,1278823-6-1_1,11,656,NA,NA,NA,NA,NA,2015/9/1 0:15,2015/9/1 0:15,9447132-4-1,22,218.472,1,0,1.74,-2.014,-2.115,96.98,58.86,6.937,6.988,29.688,48.117,2015/9/1 0:16,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,118,60,140,140,160.1,160,180,180,180.1,180,180,180,200.1,200.1,240,239.6,260.1,260,59.6,0.9,4515,0,60,118,2,176,129,179,111,125,132,154,52,133,96,3,11,18,287,217,367,483,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,1278823-6-1_1,2015/9/1 0:08,239.4,118,1.6,2.2,102.3,219.9,11.8,0,9447132-4-1,2015/9/1 0:00,7,7,50,50,90,10,118,239.4,1.7,9.528,114.724,227.825,3.497,9.528,114.724,227.825,3.497,6,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,821,347,NA,NA,NA,0,2,0,0,28,34,2,2,0,0,0,0
1,54659,VT-S730-0064,VT-S730-0064,48,67,9447132-4_1,239400,118000,1,67,1278823,0,2,3,NA,2.02E+16,143052,1010000000000.00 ,1007983129,2.02E+16,2.02E+16,131,部品哙い,0,正常,0,None,3,v-CA-02,5,678,10,0,1,16:58.7,08:37.9,2015/9/1 0:29,2015/9/1 0:36,0,1278823-6-1_1,12,656,NA,NA,NA,NA,NA,2015/9/1 0:16,2015/9/1 0:16,9447132-4-1,23,218.471,0,1,2.022,-0.989,-0.93,96.98,50.062,6.954,7.012,29.627,48.002,2015/9/1 0:16,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,118,60,140,140,160,160,180,180.1,180,180,180,180,200.1,200.1,240,239.9,260,260,59.6,0.91,4376,0,60,118,2,176,123,126,117,126,134,100,77,71,71,78,40,53,283,146,324,449,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,1278823-6-1_1,2015/9/1 0:08,239.4,118,1.6,2.2,102.3,219.9,11.8,0,9447132-4-1,2015/9/1 0:00,7,7,50,50,90,10,118,239.4,1.7,9.528,114.724,227.825,3.497,9.528,114.724,227.825,3.497,6,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,780,407,NA,NA,NA,0,2,0,0,32,34,2,2,0,0,0,0
1,54660,VT-S730-0064,VT-S730-0064,48,67,9447132-4_1,239400,118000,1,67,1278823,0,2,3,NA,2.02E+16,143053,1010000000000.00 ,1007983129,2.02E+16,2.02E+16,131,部品哙い,0,正常,0,None,3,v-CA-02,9,678,10,0,1,17:01.6,08:37.9,2015/9/1 0:31,2015/9/1 0:37,1,1278823-6-1_1,12,656,NA,NA,NA,NA,NA,2015/9/1 0:18,2015/9/1 0:18,9447132-4-1,24,218.473,1,0,1.856,-2.006,-2.069,96.98,56.64,6.86,7.039,29.566,48.041,2015/9/1 0:18,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,2,118,60,139.9,139.9,160,160,180,180.1,180.1,180,179.9,179.9,199.9,199.9,240,240.6,260,259.9,58.9,0.9,4129,0,60,118,2,119,163,98,76,111,106,203,117,133,91,34,37,55,280,129,348,435,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,1278823-6-1_1,2015/9/1 0:08,239.4,118,1.6,2.2,102.3,219.9,11.8,0,9447132-4-1,2015/9/1 0:00,7,7,50,50,90,10,118,239.4,1.7,9.528,114.724,227.825,3.497,9.528,114.724,227.825,3.497,6,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,784,385,NA,NA,NA,0,2,0,0,32,34,2,2,0,0,0,0
1,54661,VT-S730-0064,VT-S730-0064,48,67,9447132-4_1,239400,118000,1,67,1278823,0,2,3,NA,2.02E+16,143054,1010000000000.00 ,1007983129,2.02E+16,2.02E+16,142,部品位置ずれ,0,正常,0,None,3,v-CA-02,7,678,10,0,1,17:04.9,08:37.9,2015/9/1 0:32,2015/9/1 0:39,0,1278823-6-1_1,13,656,NA,NA,NA,NA,NA,2015/9/1 0:19,2015/9/1 0:19,9447132-4-1,25,218.471,0,1,1.692,-0.99,-1.014,96.98,52.032,6.954,7.012,29.657,48.041,2015/9/1 0:20,140,140,160,160,180,180,180,180,180,180,200,200,240,240,260,260,6,0.9,5000,1,1,118,59,140,140.1,160,160,180,180,180,180,180,179.9,200,200,240,240.2,260.1,260.1,58.5,0.91,4162,1,0,118,59,103,137,119,124,121,145,104,64,140,135,0,47,42,288,130,342,393,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,1278823-6-1_1,2015/9/1 0:08,239.4,118,1.6,2.2,102.3,219.9,11.8,0,9447132-4-1,2015/9/1 0:00,7,7,50,50,90,10,118,239.4,1.7,9.528,114.724,227.825,3.497,9.528,114.724,227.825,3.497,6,0,6.05E+16,30,2.08E+16,2.00E+17,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,786,411,NA,NA,NA,0,2,0,0,36,40,2,2,0,0,0,0
